"시설명","시설코드","시설종류명(시설유형)","시설종류상세명(시설종류)","자치구(시)구분","시군구코드","시군구명","시설주소","전화번호","우편번호"
"올리브케어 노인복지센터","C0609599286","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1123000000","동대문구","서울특별시 동대문구 장안동 431번지 4호 406호","",""
"강동섬김재가복지센터","C0609599334","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1174000000","강동구","서울특별시 강동구 양재대로103길 45, 101호 (성내동)","",""
"만나방문요양센터","C0609599542","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1132000000","도봉구","서울특별시 도봉구 도봉로181나길 16, 지층 (도봉동)","",""
"순시미 복지용구사업소 본점","C0609599751","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1165000000","서초구","서울특별시 서초구 강남대로27길 15-5, 602호 (양재동, 성경빌딩)","",""
"케어매치+재가복지센터","C0609599754","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1165000000","서초구","서울특별시 서초구 법원로3길 15, 2층 205호 (서초동, 영포빌딩 )","",""
"가족같은 재가복지센터","C0609599809","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1165000000","서초구","서울특별시 서초구 도구로 45-7,  B동 501호 (방배동, 네스코뮤즈빌)","",""
"서초방문요양센터","C0609599815","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1165000000","서초구","서울특별시 서초구 바우뫼로7길 8, 3층 302호 (우면동, 우면종합상가)","",""
"단비 복지용구","C0609599873","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1135000000","노원구","서울특별시 노원구 광운로2길 27, B1호 (월계동)","",""
"햇살방문요양복지센터","C0609599874","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1135000000","노원구","서울특별시 노원구 동일로 1551, 4층 404호 (상계동)","",""
"강남사랑재가복지센터","C0609599906","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1168000000","강남구","서울특별시 강남구 삼성로 212 (대치동, 은마상가 A블럭 129호)","",""
"예성재가복지센터","C0609600058","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1153000000","구로구","서울특별시 구로구 경인로 176, B115호 (오류동)","",""
"예성주야간보호센터","C0609600059","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1153000000","구로구","서울특별시 구로구 고척로18길 15 (개봉동)","",""
"누리봄데이케어","C0609600129","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1135000000","노원구","서울특별시 노원구 노원로 479, 4층 (상계동)","",""
"평화주야간보호센터","C0609600134","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1135000000","노원구","서울특별시 노원구 동일로173길 37, 2층 (공릉동)","",""
"토담방문요양센터","C0609600142","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1135000000","노원구","서울특별시 노원구 동일로 1701, 6층 615호 (상계동, 오피앙)","",""
"정 참좋은 돌봄재가노인복지센터","C0609600145","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1135000000","노원구","서울특별시 노원구 중계로14길 28, 2층 (중계동)","",""
"아크시니어케어 서울남산센터","C0609614177","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1114000000","중구","서울특별시 중구 퇴계로20길 32, 402호 (남산동2가)","",""
"온 방문요양센터","C0609616159","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1129000000","성북구","서울특별시 성북구 동소문로13길 39-36, 상가동동 104호 (동소문동4가)","",""
"신기의료기 중계점","C0609620151","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1135000000","노원구","서울특별시 노원구 한글비석로 331, 1층 106호 (중계동)","",""
"단비 복지용구","C0609620156","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1135000000","노원구","서울특별시 노원구 광운로2길 27, B1호 (월계동)","",""
"아름재가복지센터","C0609620290","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1111000000","종로구","서울특별시 종로구 삼일대로30길 21, 720호 (낙원동, 종로오피스텔)","",""
"우리하나재가복지센터","C0609620291","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1111000000","종로구","서울특별시 종로구 우정국로 45-7, 5층 (견지동)","",""
"우리하나재가복지센터","C0609620296","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1111000000","종로구","서울특별시 종로구 우정국로 45-7, 5층 (견지동)","",""
"아름재가복지센터","C0609620298","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1111000000","종로구","서울특별시 종로구 삼일대로30길 21, 720호 (낙원동, 종로오피스텔)","",""
"영화재가복지센터","C0609620504","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1121500000","광진구","서울특별시 광진구 구의로16길 13, 102호 (구의동)","",""
"시니어학교 강남삼성 데이케어센터","C0609620557","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1168000000","강남구","서울특별시 강남구 봉은사로69길 37, 1층 (삼성동)","",""
"케어네이션 방문요양센터 서울송파점","C0609620577","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1171000000","송파구","서울특별시 송파구 백제고분로22길 36, 1층 (삼전동)","",""
"A+ 해든재가복지센터","C0609620581","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1171000000","송파구","서울특별시 송파구 마천로 253, 301호 (마천동)","",""
"갈산데이케어센터","C0609631151","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1153000000","구로구","서울특별시 구로구 중앙로14길 31, 2층 (고척동)","",""
"다온누리재가복지센터","C0609644151","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1159000000","동작구","서울특별시 동작구 장승배기로 136, 2층 (노량진동)","",""
"다온누리재가노인복지센터","C0609646151","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1159000000","동작구","서울특별시 동작구 장승배기로 136, 2층 (노량진동)","",""
"서래장기요양센터","C0609650153","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1130500000","강북구","서울특별시 강북구 월계로37길 97 (번동)","",""
"(A)비지팅엔젤스 동작상도방문요양지점","C0609651153","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1159000000","동작구","서울특별시 동작구 양녕로 279, 2층 (상도1동)","",""
"주식회사 이루다메디케어","C0609654164","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1156000000","영등포구","서울특별시 영등포구 선유로49길 17, 401호 (양평동4가)","",""
"가족데이케어센터","C0609654168","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1156000000","영등포구","서울특별시 영등포구 가마산로 364, 5층 (대림동)","",""
"홍제노인복지센터","C0609654177","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1123000000","동대문구","서울특별시 동대문구 고산자로56길 44, 1층 점포 및 지하호 (제기동)","",""
"스타재가복지센터","C0609655167","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1147000000","양천구","서울특별시 양천구 신월로 216, 3층 301호 (신월동)","",""
"생명나무재가복지센터","C0609655182","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1162000000","관악구","서울특별시 관악구 당곡2길 20, 1층 1호 (봉천동)","",""
"관악아가페데이케어센터","C0609655184","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1162000000","관악구","서울특별시 관악구 난곡로 339, 2층 (신림동, 유성빌딩)","",""
"서울실버복지센터","C0609655187","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1162000000","관악구","서울특별시 관악구 관천로19길 42, 1층 (신림동)","",""
"엘라재가복지센터","C0609655190","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1162000000","관악구","서울특별시 관악구 조원로 171, 1층 104호 (신림동)","",""
